Tempo,Acc_Y_Filtro
2.0880236625671387,-0.01
2.1171178817749023,-0.06891853305969484
2.1491665840148926,-0.023339742595751264
2.181600570678711,-0.03622905069994127
2.210221767425537,-0.04824002830442263
2.243299961090088,-0.05933022224450575
2.276140213012696,-0.06158780126644961
2.3046655654907227,-0.06131994483197382
2.33798885345459,-0.06071509898852781
2.370685338973999,-0.06030551243002301
2.399397611618042,-0.05188512670068063
2.4322779178619385,-0.05780779058455387
2.4651427268981934,-0.0680066915665775
2.493720293045044,-0.06244653869568159
2.527071952819824,-0.068641800633355
2.559297800064087,-0.07031878086993497
2.5878000259399414,-0.07048298910600531
2.6208174228668213,-0.07030838217164949
2.653578281402588,-0.04549172021493809
2.681262254714966,0.01877666473366775
2.714425563812256,0.010308088342580457
2.7474114894866943,0.2756578344637943
2.7801077365875244,0.7567909240117898
2.8091275691986084,1.43226233613369
2.840996265411377,1.8484025459694915
2.8745481967926025,1.6928734936689647
2.903511047363281,1.5515526177829038
2.9360570907592773,1.418210876421314
2.969123363494873,1.185305112160323
3.001704454421997,0.9727596284777762
3.030055522918701,0.8473236317910968
3.063117027282715,0.7317056619141005
3.095892429351806,0.5666764459461675
3.1245458126068115,0.5508948169195158
3.157187938690185,0.6507711552973783
3.189969778060913,0.8412731082581123
3.218153715133667,1.0477084739532714
3.252131938934326,1.1760791777940787
3.283834218978882,1.089542931126268
3.3130524158477783,1.1189627002295663
3.345378398895264,0.9684909450588302
3.378304004669189,0.8925636536470574
3.4112493991851807,0.7300225067492659
3.439125299453736,0.1748508294507008
3.472140073776245,-0.09558529170317957
3.504462480545044,-0.3262108537539563
3.533480644226074,-0.5659169114340328
3.565507411956787,-0.5896870526231508
3.599463939666748,-0.33461429618013416
3.627929449081421,-0.2863318177235492
3.661430597305298,-0.1477829701863827
3.694021701812744,-0.0005356187485981087
3.7226693630218506,0.16985781498046365
3.755958080291748,0.29489796000312996
3.78824234008789,0.2493592543006226
3.820639133453369,0.2903812335304868
3.8494198322296143,0.08384846676121432
3.882479190826416,-0.08251461238369041
3.915080547332764,-0.6455147713193647
3.9438769817352295,-0.9254097150235492
3.9771203994750977,-1.1084837232578746
4.00922441482544,-1.219479640479468
4.03795337677002,-1.382961941190535
4.070858716964722,-1.4765844291039794
4.103622674942017,-1.313675867953661
4.136109352111816,-1.3892720839395305
4.1650550365448,-1.271774820038665
4.197786808013916,-0.9169105662160846
4.230318307876587,-0.7514822743907246
4.259195566177368,-0.33933799895460315
4.292222023010254,-0.06428210416122901
