Tempo,Acc_Y_Filtro
2.061885595321656,-0.03
2.0657129287719727,-0.03
2.07049822807312,-0.03
2.0738229751586914,-0.021618473028795722
2.077613115310669,-0.027752181530543478
2.081815719604492,-0.02977848202533936
2.085921287536621,-0.030232719565124612
2.0901575088500977,-0.030215435835840368
2.0943403244018555,-0.02190295328994532
2.0987701416015625,-0.019618852959411112
2.102743864059448,-0.011154342827414964
2.110901355743408,-0.009159132439723341
2.115198135375977,-0.0009401298080866536
2.118925094604492,-0.007297536869889349
2.1233129501342773,-0.01778925810587927
2.126937866210937,-0.020591511206145566
2.1311519145965576,-0.0208410761527737
2.135359287261963,-0.03696746183834038
2.13944149017334,-0.03290195225785978
2.1433703899383545,-0.03095280405434234
2.1474697589874268,-0.013766466180470116
2.151893854141236,-0.0008964350774881193
2.156008720397949,-0.014662151643572228
2.1602070331573486,-0.01936757548099973
2.1679978370666504,-0.03690972716825854
2.172180414199829,-0.04133927430422871
2.176319599151612,-0.03334466571113473
2.1803653240203857,-0.022290208716945405
2.184422492980957,-0.03579108894294727
2.188332319259644,-0.03175436249101344
2.192986488342285,-0.022076255459245464
2.196432113647461,-0.011257250874897304
2.2007298469543457,-0.008799142888579893
2.204540014266968,-0.017086546970183063
2.2092363834381104,-0.0033557668243524037
2.213292360305786,0.0005068311544068026
2.2170801162719727,-0.0072374218282381265
2.2211976051330566,-0.009783124008211068
2.2253224849700928,-0.00210972539438032
2.232492208480835,0.00836626026736345
2.236889600753784,0.0109221675382403
2.2414677143096924,0.027425209130642253
2.245635986328125,0.0725443798677197
2.249748468399048,0.0837294082936318
2.2538375854492188,0.1005848717392036
2.258268356323242,0.07046701237211814
2.2622973918914795,0.02780960904242044
2.265752077102661,-0.04061550814012265
2.2708098888397217,-0.0978590380735335
2.2752439975738525,-0.1336162330742886
2.2788403034210205,-0.13846015712520174
2.286388397216797,-0.07822298685578934
2.290766954421997,-0.04336298789921347
2.2952630519866943,-0.019296167650497797
2.299401044845581,-0.02352411671886045
2.3036587238311768,-0.01879223349262353
2.3072667121887207,-0.018459008559905912
2.311260461807251,-0.01905006877068514
2.31528115272522,-0.011337853423347082
2.3193602561950684,-0.00939921016169492
2.323444128036499,-0.01752588088801612
2.32712984085083,-0.028236422791839452
2.33147406578064,-0.030888919216997112
2.3358545303344727,-0.030986273775853276
2.340122699737549,-0.030587328997473524
2.3440287113189697,-0.03026835429783424
2.3482890129089355,-0.013661331903813564
2.3560268878936768,-0.0009388832633308612
2.3604519367218018,0.0017239527298246165
2.364750623703003,0.001470696336904393
2.3687973022460938,0.0008048227032596729
2.372795820236206,-0.007871970738569822
2.3768177032470703,-0.010315976393269092
2.380857229232788,-0.0023995525436776074
2.385321855545044,2.3595750705265224e-05
2.3892509937286377,-0.02421006344766152
2.39328670501709,-0.030971207297114736
2.39734411239624,-0.03176579977652744
2.401560544967652,-0.02294358206243484
2.405510187149048,-0.03656636630592436
2.409601211547852,-0.04044259066575412
2.413602590560913,-0.04094634418917236
2.421994924545288,-0.02419972615089647
2.42564344406128,-0.01122516128803423
2.4301373958587646,-0.008396576958356083
2.4340028762817383,-0.008569431225745204
2.4384186267852783,-0.0009855796576133408
2.4423651695251465,-0.007436957569508384
2.4468443393707275,-0.01788657302131753
2.4507088661193848,-0.02064024990815109
2.455262899398804,-0.020860589077863388
2.45834755897522,-0.004099675482671195
2.462273120880127,-0.015820185850828082
2.466979503631592,-0.027890927099934383
2.4711506366729736,-0.03093157558156627
2.4752800464630127,-0.022861612183745657
2.4834659099578857,-0.011997618872512833
2.4871695041656494,-0.017437463787115418
2.4914772510528564,-0.011269729071684144
2.4956042766571045,-0.03429038707200513
2.4998624324798584,-0.03258306308105368
2.503898859024048,-0.039407095755041255
2.5079119205474854,-0.0408730761208078
2.512160301208496,-0.04898419981615071
2.516036033630371,-0.05085797701341617
2.5201191902160645,-0.0426111959745768
2.5242953300476074,-0.023602934115938706
2.528450727462769,-0.01047734473365225
2.532465696334839,0.00028096905475641495
2.5360260009765625,0.002079009136352991
2.5437769889831543,0.009740287310854417
2.5490522384643555,0.01121479166030976
2.5530924797058105,0.0027462735347221143
2.557050466537476,-0.008140041312221045
2.561199426651001,-0.010864533247727248
2.5652287006378174,-0.010985006954383179
2.569349765777588,-0.018809179773380588
2.573577404022217,-0.020705708529649803
2.577556848526001,-0.0207457147510495
2.581687688827514,-0.028656553036101633
2.5857653617858887,-0.022414478486528777
2.5898256301879883,-0.0038463932762185377
2.593632221221924,0.0010850727588053036
2.598159074783325,0.001505640961525368
2.602735996246338,-0.007273402051367402
2.606048345565796,-0.018206733301283126
2.614417791366577,-0.02912991599528748
2.618638515472412,-0.03966163148325164
2.622654914855957,-0.0170253213729887
2.627059936523437,-0.018245780887711928
2.6309285163879395,-0.03564056348166619
2.635244369506836,-0.03236108385603048
2.6391496658325195,-0.038998724898204246
2.642273187637329,-0.03238540095892644
