Tempo,Acc_Y_Filtro
2.061885595321656,-0.035151525386490655
2.0657129287719727,-0.03494371910361133
2.07049822807312,-0.034731736425918786
2.0738229751586914,-0.03451556308591408
2.077613115310669,-0.03429518622153848
2.081815719604492,-0.03407059441101005
2.085921287536621,-0.03384177770798487
2.0901575088500977,-0.03360872767704378
2.0943403244018555,-0.03337143742950466
2.0987701416015625,-0.03312990165955982
2.102743864059448,-0.032884116680737346
2.110901355743408,-0.03263408046268439
2.115198135375977,-0.03237979266826902
2.118925094604492,-0.032121254690995873
2.1233129501342773,-0.03185846969272817
2.126937866210937,-0.031591442641706394
2.1311519145965576,-0.03132018035085123
2.135359287261963,-0.031044691516335963
2.13944149017334,-0.03076498675641188
2.1433703899383545,-0.030481078650468993
2.1474697589874268,-0.030192981778313668
2.151893854141236,-0.02990071275964453
2.156008720397949,-0.029604290293707602
2.1602070331573486,-0.029303735199110763
2.1679978370666504,-0.028999070453776157
2.172180414199829,-0.028690321235007407
2.176319599151612,-0.028377514959647257
2.1803653240203857,-0.028060681324300656
2.184422492980957,-0.0277398523455984
2.188332319259644,-0.02741506240047693
2.192986488342285,-0.027086348266450375
2.196432113647461,-0.02675374916185105
2.2007298469543457,-0.026417306786014793
2.204540014266968,-0.02607706535938742
2.2092363834381104,-0.02573307166352792
2.213292360305786,-0.025385375080982757
2.2170801162719727,-0.025034027635004143
2.2211976051330566,-0.024679084029083313
2.2253224849700928,-0.024320601686267738
2.232492208480835,-0.02395864078822915
2.236889600753784,-0.023593264314046843
2.2414677143096924,-0.023224538078668523
2.245635986328125,-0.022852530771008014
2.249748468399048,-0.02247731399163535
2.2538375854492188,-0.022098962290009683
2.258268356323242,-0.021717553201198222
2.2622973918914795,-0.021333167282015057
2.265752077102661,-0.020945888146503257
2.2708098888397217,-0.020555802500673483
2.2752439975738525,-0.020163000176404943
2.2788403034210205,-0.019767574164411463
2.286388397216797,-0.019369620646177543
2.290766954421997,-0.018969239024775757
2.2952630519866943,-0.018566531954485578
2.299401044845581,-0.01816160536914212
2.3036587238311768,-0.01775456850914944
2.3072667121887207,-0.01734553394709657
2.311260461807251,-0.016934617611916433
2.31528115272522,-0.01652193881152849
2.3193602561950684,-0.016107620253906753
2.323444128036499,-0.01569178806651491
2.32712984085083,-0.015274571814050387
2.33147406578064,-0.014856104514439023
2.3358545303344727,-0.014436522653022135
2.340122699737549,-0.014015966194878219
2.3440287113189697,-0.013594578595222642
2.3482890129089355,-0.01317250680783014
2.3560268878936768,-0.01274990129142659
2.3604519367218018,-0.012326916013997909
2.364750623703003,-0.011903708454964808
2.3687973022460938,-0.011480439605172192
2.372795820236206,-0.011057273964641307
2.3768177032470703,-0.010634379538031584
2.380857229232788,-0.010211927827758082
2.385321855545044,-0.009790093824709469
2.3892509937286377,-0.009369055996510806
2.39328670501709,-0.00894899627327489
2.39734411239624,-0.008530100030785644
2.401560544967652,-0.008112556071057268
2.405510187149048,-0.007696556600214005
2.409601211547852,-0.007282297203637151
2.413602590560913,-0.006869976818328137
2.421994924545288,-0.006459797702439034
2.42564344406128,-0.006051965401924744
2.4301373958587646,-0.005646688714274106
2.4340028762817383,-0.0052441796492798485
2.4384186267852783,-0.004844653386809186
2.4423651695251465,-0.004448328231538031
