Tempo,Acc_Y_Filtro
8.34725046157837,-0.03453955781084573
8.379273176193237,-0.03479850401014278
8.408527851104736,-0.035035621036166836
8.44115686416626,-0.035247564408455216
8.474157810211182,-0.035431927834994006
8.502896547317505,-0.035587258527686544
8.535664558410645,-0.03571304796763839
8.568174839019775,-0.035809699307780496
8.597188711166382,-0.035878472086120626
8.629589557647705,-0.03592140391238306
8.662110328674316,-0.0359412087152656
8.6912260055542,-0.03594115193346029
8.723881244659424,-0.0359249043868269
8.757150650024414,-0.03589637890528417
8.785698413848877,-0.03585955715089347
8.818082094192505,-0.03581831702347918
8.850693464279175,-0.03577627161976505
8.879197359085083,-0.035736628288398804
8.912233829498291,-0.035702072493126395
8.945066928863525,-0.035674678410586254
8.9739351272583,-0.03565584719645695
9.005797147750854,-0.03564627320700826
9.039155721664429,-0.03564593681178952
9.067948341369627,-0.035654120217275105
9.10070776939392,-0.035669441275706405
9.133485794067385,-0.03568990051367522
9.162163496017456,-0.03571293886916618
9.195093870162964,-0.035735507266030815
9.227250576019289,-0.03575415247922399
9.256418228149414,-0.035765124903651975
9.289294958114624,-0.03576451218391228
9.322062492370604,-0.035748398640975176
9.350582122802734,-0.035713044697908806
9.383501768112184,-0.03565507436521537
9.415993452072144,-0.03557165475285334
9.445045948028564,-0.03546065139320927
9.477582693099976,-0.03532074646290525
9.509714841842651,-0.03515151201626086
9.53851556777954,-0.03495343557683223
9.571945190429688,-0.03472789986379898
9.604636907577516,-0.03447712159467043
9.63330626487732,-0.03420405658978641
9.666017293930054,-0.033912280241560275
9.698147773742676,-0.033605853188747085
9.727653741836548,-0.03328918098746127
9.760302305221558,-0.0329668744212419
9.793055295944214,-0.032643615359820195
9.821864366531372,-0.03232403202769253
9.8536696434021,-0.032012586145861624
9.88686752319336,-0.03171347202269241
9.915974140167236,-0.03143052474233739
9.94815754890442,-0.03116713217322051
9.981410026550291,-0.03092614512880727
10.010515213012695,-0.03070978338653339
