Tempo,Acc_Y_Filtro
2.2073850631713867,-0.04054251224456808
2.3584883213043213,-0.03513885259330985
2.5107600688934326,-0.031026404076109983
2.662832975387573,-0.030511857028971016
2.813455581665039,-0.03454994153352084
2.9650819301605225,-0.04118571692292712
3.116668939590454,-0.045371786088852395
3.2682249546051025,-0.041595177416936226
3.42052698135376,-0.028967848354492325
3.5716938972473145,-0.01552477444607429
3.7231040000915527,-0.016449920252252094
3.874143600463867,-0.04273161495310583
4.025901317596436,-0.08405788207019292
4.1774961948394775,-0.09921308590679288
4.329113006591797,-0.02913654542253454
4.480613470077515,0.16655660292602553
4.631831407546997,0.4726633062227388
4.782943964004517,0.8117039493231504
4.935223340988159,1.0736451558068907
5.086780786514282,1.1587494931387539
5.238905191421509,1.0120694480146224
5.3899641036987305,0.6458034521349673
5.541746139526367,0.14307634944164818
5.697127819061279,-0.3704667021594115
5.84811544418335,-0.7793211310358615
6.000146865844727,-1.0195895783042956
6.151874780654907,-1.0829265220631306
6.30307149887085,-0.9938435758160333
6.454782485961914,-0.7916138556073118
6.606564998626709,-0.5295301035748146
6.758011817932129,-0.2738495960238541
6.90977954864502,-0.08466566019629264
7.06121826171875,0.010667768399210409
7.213131904602051,0.026497154602948676
7.364137887954712,0.0022786283730477667
7.516228437423706,-0.024335175876886012
7.667967557907104,-0.03491854365378182
7.81814169883728,-0.030591534476868014
7.970568180084228,-0.021406083700701434
8.12196159362793,-0.015630494446988243
8.27347207069397,-0.015368402503977807
8.425444841384888,-0.018181889364028057
8.576825141906738,-0.020820089215486393
8.728342533111572,-0.0216844071756491
8.880192279815674,-0.02106538437042982
9.03132700920105,-0.0200612971071462
9.182900190353394,-0.01949474794539031
9.334564208984377,-0.019519126774102478
9.48647117614746,-0.019838419109808762
9.63770341873169,-0.020109150725038796
9.789146423339844,-0.020181822571301494
9.940692901611328,-0.020104125407016164
10.092266082763672,-0.01999694672120962
