Tempo,Acc_Y
7.570796966552734,-0.0
7.60377025604248,-0.01
7.63652229309082,-0.0
7.669330358505249,-0.0
7.701905727386475,0.0
7.734612703323364,-0.0
7.766918420791626,0.0
7.800107955932617,-0.0
7.832867383956909,0.01
7.865631580352783,0.0
7.898128509521484,0.01
7.931108713150024,0.0
7.964210033416748,0.0
7.996670246124268,-0.0
8.025300741195679,-0.0
8.058046579360962,0.0
8.09134840965271,-0.0
8.12385106086731,0.02
8.156985998153687,0.01
8.189029216766357,-0.01
8.22181224822998,-0.02
8.255914449691772,0.0
8.28799843788147,0.0
8.320751190185547,0.0
8.353462934494019,-0.0
8.386216402053833,-0.0
8.418933391571045,0.0
8.45130205154419,-0.02
8.484225511550903,0.0
8.516860485076904,-0.01
8.549739360809326,-0.0
8.58248519897461,-0.0
8.615258932113647,0.0
8.648124694824219,0.02
8.680840969085693,-0.0
8.713159561157227,0.0
8.746280193328857,0.0
8.778255939483643,-0.0
8.811875581741333,0.0
8.844357252120972,-0.01
8.87709641456604,0.0
8.906052112579346,0.0
8.938815355300903,0.0
8.971229076385498,0.0
9.00467562675476,-0.01
9.037963390350342,0.0
9.069684743881226,-0.0
9.103143453598022,0.0
9.135821104049684,-0.01
9.168403387069702,0.0
9.20117998123169,-0.0
9.234079122543337,-0.0
9.266839027404783,0.0
9.300100326538086,0.0
9.33246374130249,-0.0
9.365580320358276,-0.01
9.398033142089844,-0.0
9.430707454681396,-0.0
9.463383674621582,0.01
9.496278762817385,0.02
9.528848648071287,0.01
9.56165885925293,0.01
9.594447135925291,-0.01
9.62726664543152,-0.01
9.660003423690796,-0.02
9.692898273468018,0.01
9.725314855575562,0.0
9.75813102722168,-0.0
9.790833473205566,0.0
9.823904752731323,-0.0
9.852681875228882,0.0
9.886013507843018,-0.01
9.918126106262209,0.0
9.950927257537842,-0.0
9.984395503997805,0.0
10.016098022460938,-0.0
