Tempo,Acc_Y
0.0,-0.0
0.0010023117065429,0.0
0.0010023117065429,0.0
0.0010023117065429,-0.0
0.0020115375518798,0.0
0.0020115375518798,0.0
2.361708164215088,-0.0
2.664876699447632,-0.0
2.967648267745972,-0.0
3.2712655067443848,-0.01
3.573721408843994,-0.0
3.8774447441101074,-0.0
4.180155515670776,0.0
4.483253002166748,-0.0
4.786595582962036,-0.0
5.089672565460205,-0.0
5.393386602401733,0.0
5.696679592132568,-0.0
5.998987674713135,-0.0
6.305731058120728,-0.0
6.609157085418701,-0.0
6.911576986312866,0.0
7.21527099609375,-0.0
7.518320560455322,-0.0
7.821247339248657,-0.0
8.125167846679688,-0.0
8.427727222442627,0.0
8.731024265289307,-0.0
9.03412914276123,0.0
9.337924718856812,-0.0
9.64048433303833,0.0
9.94351887702942,-0.0
10.25059986114502,-0.0
