Tempo,Acc_Y,Vel_Y,Dist_Y
4.330235719680786,-0.62,-1.98,44.39
4.391048908233643,-0.64,-0.26,28.23
4.453225374221802,-0.88,-3.94,-59.38
4.514919996261597,-0.72,2.74,109.48
4.579898357391357,-0.77,-0.81,-56.3
4.6417858600616455,-0.51,4.17,81.67
4.703245639801025,-0.42,1.47,-43.56
4.763354778289795,-0.23,3.24,29.06
4.8257224559783936,-0.34,-1.96,-85.25
4.886916160583496,-0.64,-4.81,-45.95
4.948864221572876,-0.57,1.15,97.64
5.010601997375488,-0.78,-3.37,-72.8
5.071909189224243,-0.54,3.98,120.35
5.133677005767822,-0.73,-2.96,-110.07
5.194795370101929,-0.77,-0.78,35.7
5.256303787231445,-0.85,-1.23,-7.3
5.31780481338501,-0.32,8.71,162.94
5.379287481307983,-0.45,-2.16,-178.13
5.441045045852661,-1.0,-8.79,-106.91
5.501297235488892,-0.93,1.1,162.03
5.563797235488892,0.21,18.36,278.5
5.625057220458984,0.14,-1.07,-318.49
5.686004877090454,0.07,-1.23,-2.63
5.748169898986816,-0.08,-2.48,-20.75
5.80881142616272,0.02,1.67,65.81
5.8706374168396,-0.13,-2.53,-68.91
5.932006359100342,-0.25,-1.98,9.14
5.994125127792358,0.01,4.27,100.79
6.055001735687256,-0.29,-4.99,-151.86
6.116055727005005,-0.09,3.19,131.88
6.178152322769165,-0.03,0.97,-36.27
6.238912343978882,-0.02,0.2,-12.43
6.300852060317993,-0.04,-0.39,-9.69
6.362317800521851,-0.05,-0.07,5.15
6.423632621765137,-0.05,0.05,2.04
6.485069274902344,-0.04,0.05,0.05
6.546635389328003,-0.04,0.07,0.17
6.608587980270386,-0.05,-0.17,-3.94
6.670063495635986,-0.06,-0.1,1.2
6.730598449707031,-0.04,0.33,7.23
6.792615175247192,-0.03,0.08,-4.16
6.853627443313599,-0.03,-0.02,-1.52
6.915006160736084,-0.04,-0.1,-1.35
6.976811408996582,-0.04,-0.03,1.08
7.038143873214722,-0.04,0.08,1.79
7.099132299423218,-0.04,0.0,-1.2
7.16118597984314,-0.04,-0.11,-1.87
7.222855567932129,-0.04,0.07,2.96
7.284055471420288,-0.04,-0.09,-2.68
7.345287799835205,-0.04,0.11,3.2
7.406628847122192,-0.04,-0.03,-2.26
7.4680256843566895,-0.04,0.01,0.62
7.530069351196289,-0.04,-0.09,-1.53
7.590991973876953,-0.03,0.15,3.87
7.653144598007202,-0.03,0.0,-2.34
7.713850975036621,-0.03,0.07,1.16
7.775397062301636,-0.03,-0.02,-1.51
7.837115049362183,-0.04,-0.2,-2.87
7.898692607879639,-0.04,0.11,5.02
7.9598023891448975,-0.04,-0.01,-1.9
8.021538019180298,-0.04,-0.04,-0.57
8.082660675048828,-0.03,0.11,2.39
8.143607378005981,-0.03,-0.02,-2.09
8.205434083938599,-0.03,0.0,0.38
8.266838073730469,-0.04,-0.05,-0.93
8.328476905822754,-0.04,-0.1,-0.8
8.389854431152344,-0.04,0.12,3.61
8.451351881027222,-0.03,0.04,-1.32
8.512799263000488,-0.04,-0.03,-1.13
8.57405710220337,-0.03,0.04,1.18
8.635463953018188,-0.05,-0.21,-4.05
8.697092056274414,-0.05,-0.05,2.64
8.758870601654053,-0.03,0.25,4.84
8.819357633590698,-0.04,-0.07,-5.3
8.88176941871643,-0.04,-0.02,0.8
8.942598104476929,-0.04,0.03,0.85
9.003791570663452,-0.04,-0.04,-1.21
9.06562089920044,-0.05,-0.11,-1.11
9.126909017562866,-0.04,0.09,3.25
9.188563823699951,-0.04,-0.05,-2.27
9.24924921989441,-0.04,0.07,2.01
9.311667442321777,-0.04,-0.03,-1.58
9.372962236404419,-0.04,0.08,1.7
9.434224128723145,-0.04,-0.08,-2.64
9.495768547058105,-0.05,-0.12,-0.67
9.557466745376587,-0.03,0.29,6.79
9.618581056594849,-0.03,-0.04,-5.31
9.679418087005615,-0.04,-0.15,-1.78
9.741504669189453,-0.03,0.14,4.68
9.803214073181152,-0.05,-0.2,-5.59
9.864729881286621,-0.04,0.09,4.73
9.926027059555054,-0.04,0.01,-1.33
9.986661911010742,-0.04,-0.05,-1.03
10.048656225204468,-0.04,0.03,1.35
