Tempo,Acc_Y,Velocidade,Distancia
6.919535398483276,-0.04,-0.13821525573730478,-0.0259818997703184
6.923548698425293,-0.03,-0.13833565473556528,-0.02653708224544747
6.931640148162842,-0.04,-0.13865931272506724,-0.02765903710500542
6.935816764831543,-0.03,-0.13878461122512828,-0.0282386872256075
6.939718961715698,-0.02,-0.13886265516281138,-0.02878055664590935
6.944029808044434,-0.03,-0.13899198055267345,-0.029379729714998498
6.947771310806274,-0.03,-0.13910422563552868,-0.029900188559397557
6.952361583709717,-0.03,-0.13924193382263195,-0.0305393470352465
6.956223011016846,-0.02,-0.13931916236877454,-0.031077317853223613
6.9601664543151855,-0.02,-0.13939803123474134,-0.03162702608529802
6.964919328689575,-0.02,-0.13949308872222912,-0.03229001921209036
6.968428373336792,-0.03,-0.13959836006164564,-0.032779876090224924
6.9725000858306885,-0.03,-0.13972051143646252,-0.033348777842294376
6.975988149642944,-0.04,-0.13986003398895275,-0.033836618565632116
6.9807212352752686,-0.04,-0.1400493574142457,-0.034499484167025724
6.985262632369995,-0.03,-0.1401855993270875,-0.03513612264053226
6.989094018936157,-0.03,-0.14030054092407235,-0.03567366824825403
6.9931275844573975,-0.02,-0.14038121223449715,-0.036239905065753
7.001218795776367,-0.03,-0.14062394857406624,-0.0373777231501737
7.005481958389282,-0.04,-0.14079447507858284,-0.03797795289243371
7.009685516357422,-0.03,-0.14092058181762704,-0.03857032072700808
7.013646125793457,-0.02,-0.14099979400634774,-0.03912876584162863
7.017829418182373,-0.02,-0.14108345985412607,-0.03971895920543833
7.021897792816162,-0.04,-0.14124619483947765,-0.04029360164164249
7.02606463432312,-0.02,-0.14132953166961681,-0.040882499400362385
7.030150651931763,-0.02,-0.14141125202178967,-0.04146030826618361
7.034125804901123,-0.0,0.0,0.0
7.038251638412476,0.02,8.251667022705079e-05,3.4045004326799244e-07
7.042428016662598,0.04,0.00024957180023193364,1.3827562816004505e-06
7.046045780181885,0.01,0.0,0.0
7.050669193267822,-0.0,0.0,0.0
7.058838367462158,0.03,0.00024507522583007814,2.0020622105221266e-06
7.062972068786621,0.02,0.00032774925231933595,3.3568797289262874e-06
7.067080974578857,0.03,0.0004510164260864258,5.21006373446653e-06
7.070327043533325,0.11,0.000808084011077881,7.833160155428232e-06
7.0751121044158936,0.21,0.0018129467964172364,1.650822095314197e-05
7.079273462295532,0.24,0.0028116726875305176,2.820859724636193e-05
7.083510160446167,0.18,0.0035742783546447755,4.3351735741339325e-05
7.087454557418823,0.13,0.004087049961090088,5.947268323495791e-05
7.0915937423706055,0.11,0.004542360305786133,7.827435265824079e-05
7.095501184463501,0.03,0.004659583568572998,9.648140562944719e-05
7.09985613822937,-0.03,0.004528934955596924,0.0001162047079697004
7.107696056365967,-0.04,0.004215338230133057,0.00014925261461200989
7.11181116104126,-0.01,0.0,0.0
7.116044282913208,0.05,0.0002116560935974121,8.959660391383295e-07
7.11979603767395,0.14,0.0007369017601013185,3.6606407257977483e-06
7.124249219894409,0.07,0.0010486245155334473,8.330356774308711e-06
7.128467082977295,-0.07,0.0007533740997314453,1.1507985577168255e-05
7.132602691650391,-0.15,0.00013303279876708985,1.2058157173555628e-05
7.136476278305054,-0.26,-0.0008740997314453126,8.672256118984478e-06
7.140682220458984,-0.3,-0.002135882377624512,-3.1114160890410987e-07
7.145031452178955,-0.33,-0.003571128845214844,-1.5842808458614855e-05
7.148902654647827,-0.34,-0.004887337684631348,-3.476268216957124e-05
7.156919717788696,-0.3,-0.00729245662689209,-9.322676739941473e-05
7.161200046539307,-0.24,-0.008319735527038574,-0.0001288379705732723
7.1650989055633545,-0.17,-0.00898254156112671,-0.00016385963379775606
7.169383525848389,-0.12,-0.00949669599533081,-0.00020454937010015332
7.173532009124756,-0.08,-0.009828574657440185,-0.0002453230476970703
7.17702317237854,-0.06,-0.010038044452667236,-0.0002803674996300743
7.181570053100586,-0.05,-0.010265388488769532,-0.00032704299665397234
7.185672760009766,-0.04,-0.01042949676513672,-0.00036983216509156597
7.1898033618927,-0.05,-0.010636026859283448,-0.00041376535766346484
7.193838357925415,-0.04,-0.010797426700592042,-0.00045733293156388307
7.19853663444519,-0.04,-0.010985357761383057,-0.0005089451799955214
7.202193737030029,-0.03,-0.011095070838928222,-0.0005495209922395362
7.20605993270874,-0.04,-0.01124971866607666,-0.0005930146059330355
7.210412979125977,-0.02,-0.011336779594421387,-0.0006423641337295295
7.218450307846069,-0.04,-0.011658272743225099,-0.0007360655040753273
7.222688674926758,-0.04,-0.011827807426452638,-0.0007861960937083269
7.226030588150024,-0.05,-0.011994903087615968,-0.0008262820189486321
7.230769395828247,-0.05,-0.012231843471527101,-0.0008842463727103223
7.235171318054199,-0.04,-0.012407920360565186,-0.0009388650731233384
7.239089250564575,-0.03,-0.012525458335876465,-0.0009879389735448286
7.24340033531189,-0.03,-0.012654790878295899,-0.001042494849480704
7.246984958648682,-0.02,-0.012726483345031738,-0.0010881144986745995
7.251289129257202,-0.03,-0.012855608463287352,-0.0011434472307769285
7.255343914031982,-0.03,-0.01297725200653076,-0.0011960671946314961
7.258965253829956,-0.02,-0.013049678802490233,-0.0012433245158297269
7.263517618179321,-0.03,-0.01318624973297119,-0.0013033531290159318
7.267346620559692,-0.03,-0.013301119804382323,-0.0013542831484085129
7.271522045135498,-0.02,-0.013384628295898437,-0.001410169654333231
7.279778718948364,-0.05,-0.013797461986541748,-0.0015240907974015273
7.283853530883789,-0.05,-0.014001202583312989,-0.0015811430647983116
7.288115739822388,-0.04,-0.014171690940856935,-0.0016415457726014892
7.292180776596069,-0.02,-0.014252991676330568,-0.0016994847079007513
7.296044588088989,0.0,0.0,0.0
7.300411939620972,0.04,0.00017469406127929688,7.629503761563683e-07
7.3049890995025635,0.11,0.0006781816482543945,3.867096208978183e-06
7.308664560317993,0.15,0.0012295007705688476,8.386078113744589e-06
7.312608242034912,0.13,0.0017421793937683104,1.5256679136541608e-05
7.317065477371216,0.11,0.002232475280761719,2.5207346845377287e-05
7.320801258087158,0.09,0.002568695545196533,3.48034301282496e-05
7.325023889541626,0.1,0.0029909586906433105,4.743314637437379e-05
7.333156824111938,0.06,0.0034789347648620074,7.572709519137891e-05
7.337123394012451,0.06,0.0037169289588928223,9.047055372207047e-05
7.341052055358887,-0.13,0.0032062029838562014,0.00010306663945357263
7.345308303833008,-0.11,0.0027380156517028812,0.0001147203143932527
7.34940505027771,0.0,0.0,0.0
7.353610515594482,0.02,8.410930633544923e-05,3.5371877061152195e-07
7.357734203338623,-0.18,-0.0006581544876098632,-2.3603048236964236e-06
7.362007856369018,-0.32,-0.0020257234573361413,-1.1017544015882489e-05
7.365863561630249,-0.33,-0.003298106193542489,-2.373406941842399e-05
7.370177507400513,-0.35,-0.004807987213134774,-4.4475465520008565e-05
7.374175071716309,-0.56,-0.0070466232299804775,-7.264479509103696e-05
7.382193803787231,-0.79,-0.013381421566008828,-0.00017994682935691875
7.3859543800354,-0.92,-0.016841151714325073,-0.0002432792644856343
7.390373945236206,-0.91,-0.020862956047058227,-0.00033548445901715094
7.394577503204346,-0.67,-0.023679339885711793,-0.00043502193687402173
7.398365259170532,-0.41,-0.025232319831848267,-0.0005305958068578315
7.402874946594238,-0.17,-0.025998966693878297,-0.000647843019986567
7.406811714172363,-0.12,-0.026471378803253297,-0.00075205468580748
7.411434888839722,-0.07,-0.026795001029968384,-0.000875932655781072
7.415226936340332,-0.05,-0.026984603404998902,-0.0009782595536779596
7.419187307357788,-0.03,-0.027103414535522584,-0.0010855991310785404
7.423257350921631,0.01,0.0,0.0
7.431494951248169,0.09,0.0007413840293884277,6.1072253225802336e-06
7.435499668121338,0.16,0.001382138729095459,1.16422996120491e-05
7.439929485321045,0.17,0.002135207653045654,2.110087919845682e-05
7.444032669067383,0.22,0.00303790807723999,3.356597424385654e-05
7.448241472244263,0.29,0.004258460998535156,5.148899842311039e-05
7.452408075332642,0.24,0.005258445739746093,7.339885468240936e-05
7.456424474716186,0.24,0.006222381591796661,9.839042427187722e-05
7.459591865539551,0.26,0.007045903205871599,0.00012070755342847398
7.463598966598511,0.21,0.00788739442825319,0.00015231313999436224
7.46828556060791,0.19,0.00877784729003908,0.00019345134651928226
7.472508668899536,0.16,0.009453544616699236,0.00023337468917532093
7.4759533405303955,0.14,0.009935798645019549,0.0002676002528977508
7.48505711555481,0.13,0.011119289398193377,0.00036882776201025574
7.488585472106934,0.14,0.01161325931549074,0.00040980348160758284
7.4930126667022705,0.14,0.012233066558837909,0.00046396164776126676
7.496388912200928,0.15,0.012739503383636493,0.0005069733387153979
7.501511096954346,0.14,0.01345660924911501,0.000575900577443918
7.505352258682251,0.2,0.014224841594696063,0.0006305404945629796
7.509413003921509,0.24,0.015199420452117939,0.0006922614688033954
7.513514757156372,0.21,0.016060788631439227,0.0007581388605268567
7.517448425292969,0.2,0.016847522258758563,0.0008244114220167385
7.521790504455566,0.2,0.017715938091278093,0.0009013354276487472
7.52574872970581,0.24,0.018665912151336474,0.0009752193124449896
7.529742479324341,0.26,0.019704287052154577,0.0010539133013429604
7.537982225418091,0.23,0.021599428653717077,0.0012318871092196575
7.542515993118286,0.18,0.022415506839752235,0.0013335138101132334
7.546386003494263,0.12,0.02287990808486942,0.001422059291803068
7.550346612930298,0.08,0.023196756839752235,0.001513932585828004
7.553786516189575,0.06,0.023403151035308874,0.0015944371613517228
7.558915853500366,0.05,0.023659617900848424,0.0017157953222096036
7.562615394592285,0.03,0.02377060413360599,0.0018037356489816172
7.56632661819458,0.03,0.02388194084167484,0.001892366871501852
7.571185827255249,0.03,0.024027717113494905,0.0020091225722069367
7.575141668319702,0.02,0.024106833934783967,0.0021044853758201074
7.579059600830078,0.02,0.024185192584991487,0.0021992413281185495
7.583458662033081,0.01,0.0,0.0
7.587050676345825,0.01,0.0,0.0
7.591531753540039,0.01,0.0,0.0
7.599858522415161,0.0,0.0,0.0
7.603814840316772,0.01,0.0,0.0
7.607547044754028,0.03,0.00011196613311770243,4.1788049884436865e-07
7.612011194229126,0.03,0.0002458906173706321,1.5155729693109147e-06
7.616104364395142,0.03,0.00036868572235110086,3.024666368674361e-06
7.620067119598389,0.03,0.00048756837844851294,4.9567804973099425e-06
7.624305725097656,0.03,0.0006147265434265403,7.562363804823426e-06
7.628498554229736,0.04,0.0007824397087097435,1.0842999809597889e-05
7.632385015487671,0.02,0.0008601689338684349,1.4186013046356444e-05
7.6367926597595215,0.0,0.0,0.0
7.640425205230713,0.01,0.0,0.0
7.6451592445373535,0.01,0.0,0.0
7.648597955703735,0.02,6.877422332763671e-05,2.364946897159825e-07
7.652596235275267,0.02,0.00014873981475826525,8.311980525373231e-07
7.656301021575928,0.04,0.0002969312667847035,1.9312649419591964e-06
7.665391206741333,0.04,0.0006605386734009145,7.93568379208467e-06
7.669456720352173,0.04,0.0008231592178345082,1.1282248796079141e-05
7.673201322555542,0.02,0.000898051261901891,1.46450935301354e-05
7.677204370498657,0.02,0.0009781122207641957,1.8560523643601386e-05
7.681438446044922,0.01,0.0,0.0
7.6854143142700195,0.01,0.0,0.0
7.689844846725464,0.01,0.0,0.0
7.69317889213562,0.0,0.0,0.0
7.697641134262085,0.01,0.0,0.0
7.702244997024536,0.01,0.0,0.0
7.705763101577759,0.01,0.0,0.0
7.710316896438599,0.01,0.0,0.0
7.714460849761963,0.01,0.0,0.0
7.718636989593506,0.02,8.352279663085937e-05,3.488028778519947e-07
7.722430229187012,0.02,0.00015938758850097656,9.533981892673182e-07
7.72630763053894,0.03,0.00027570962905883786,2.0224350777198196e-06
7.734534740447998,0.02,0.00044025182723999017,5.6444352480866655e-06
7.738946676254272,0.02,0.0005284905433654606,7.976101599637692e-06
7.743208408355713,0.04,0.0006989598274231134,1.0954881133784658e-05
7.746377229690552,0.03,0.0007940244674682794,1.3471002806682213e-05
7.751517057418823,0.03,0.000948219299316424,1.8344686653790928e-05
7.755418539047241,0.03,0.001065263748168963,2.2500793596691805e-05
7.759491205215454,0.01,0.0,0.0
7.76348876953125,0.02,7.995128631591798e-05,3.196104091784946e-07
7.7682061195373535,0.02,0.0001742982864379883,1.141836431770571e-06
7.771650314331055,0.02,0.00024318218231201172,1.979403238010491e-06
7.77542519569397,0.01,0.0,0.0
7.780091047286987,0.01,0.0,0.0
7.783754825592041,0.01,0.0,0.0
7.787796497344971,0.02,8.083343505859375e-05,3.2670221116859466e-07
7.795760154724121,0.02,0.00024010658264160155,2.2388287698049677e-06
7.800160884857178,0.01,0.0,0.0
7.804139375686645,0.03,0.00011935472488400655,4.748516784045631e-07
7.808077335357666,0.03,0.0002374935150146484,1.4100915626613628e-06
7.812368154525757,0.02,0.00032330989837646483,2.7973558718485934e-06
7.815986156463623,0.02,0.00039566993713378905,4.228890471154044e-06
7.8206541538238525,0.01,0.0,0.0
7.825101613998413,0.02,8.894920349121093e-05,3.9559804008604257e-07
7.828646659851074,0.01,0.0,0.0
7.833000183105469,0.01,0.0,0.0
7.837182998657227,0.01,0.0,0.0
7.841109752655029,0.01,0.0,0.0
7.8453309535980225,0.02,8.442401885986329e-05,3.5637074802252755e-07
7.849523067474365,0.02,0.00016826629638671875,1.061762224026097e-06
7.853485345840454,0.01,0.0,0.0
7.857496976852417,0.01,0.0,0.0
7.865650415420532,0.02,0.0001630687713623047,1.3295712096805802e-06
7.869725465774536,0.03,0.0002853202819824219,2.492265725777543e-06
7.87384557723999,0.0,0.0,0.0
7.878060102462768,-0.01,0.0,0.0
7.882128238677978,-0.02,-8.136272430419922e-05,-3.309946453100565e-07
7.885990381240845,-0.04,-0.0002358484268188832,-1.2418748929125115e-06
7.890094995498657,-0.1,-0.0006463098526001333,-3.894727528859714e-06
7.894323110580444,-0.14,-0.0012382459640503285,-9.130173964422927e-06
7.898571491241455,-0.16,-0.0019179868698120473,-1.7278512290204957e-05
7.902402400970459,-0.12,-0.0023776960372925158,-2.638725117208289e-05
7.906135320663452,-0.08,-0.0026763296127319688,-3.637777468839082e-05
7.910846948623657,-0.05,-0.0029119110107422227,-5.009761602423291e-05
7.915211915969849,-0.02,-0.002999210357666051,-6.318907129980427e-05
7.922784090042114,-0.01,0.0,0.0
7.926552057266235,0.01,0.0,0.0
7.931308507919311,0.03,0.0001426935195922585,6.787146844542088e-07
7.935111045837402,0.03,0.00025676965713500977,1.6550910419254907e-06
7.939515113830566,-0.01,0.0,0.0
7.943464994430542,0.05,0.0001974940299987793,7.800778377031748e-07
7.946970462799072,0.14,0.0006882596015930176,3.1927501004247464e-06
7.951698303222656,0.2,0.0016338276863098146,1.0917226680930981e-05
7.955435037612915,0.19,0.0023438072204589842,1.9675411725756933e-05
7.959380865097046,0.17,0.0030145978927612303,3.157049494461717e-05
7.963981866836548,0.12,0.0035667181015014648,4.798097113393851e-05
7.967437505722046,0.07,0.003808612823486328,6.114216170658438e-05
7.97598934173584,0.05,0.0042362046241760255,9.736948897341336e-05
7.980411529541016,0.03,0.004368870258331299,0.0001166894537522012
7.983629941940308,0.02,0.004433238506317138,0.00013095744352995098
7.988612651824951,0.04,0.00463254690170288,0.0001540400807681408
7.992718935012817,0.07,0.004919986724853515,0.00017424293954093173
7.996116399765015,0.07,0.005157809257507324,0.0001917664146918696
8.000887393951416,0.06,0.005444068908691406,0.00021774003580560475
8.005311727523804,0.04,0.005621042251586913,0.00024260940175111045
8.009152889251709,0.02,0.005697865486145019,0.00026449582458724306
8.013622522354126,0.02,0.005787258148193359,0.00029036274517864054
8.017535924911499,0.03,0.00590466022491455,0.00031347005760324004
8.021552801132202,0.03,0.006025166511535643,0.00033767240568920436
8.025376796722412,0.03,0.0061398863792419415,0.00036115130412781574
8.029041528701782,0.01,0.0,0.0
8.037656545639038,0.01,0.0,0.0
8.041881084442139,0.0,0.0,0.0
8.045225143432617,0.01,0.0,0.0
8.050008058547974,0.01,0.0,0.0
8.054039716720581,0.02,8.063316345214843e-05,3.250853524150443e-07
8.058528423309326,0.03,0.00021529436111450195,1.2914785696693798e-06
8.06240725517273,0.03,0.00033165931701660155,2.577929296307957e-06
8.066163063049316,0.03,0.00044433355331420895,4.246760755677314e-06
8.070483207702637,0.03,0.0005739378929138184,6.726255475086872e-06
8.075057983398438,0.01,0.0,0.0
8.078933477401733,0.03,0.00011626482009887695,4.505836130874741e-07
8.082760095596313,0.04,0.0002693295478820801,1.481204961351068e-06
8.086833715438843,0.04,0.000432274341583252,3.2421262966408905e-06
8.091369867324829,0.03,0.0005683588981628418,5.8202885844593765e-06
8.09518814086914,0.02,0.0006447243690490723,8.282022586172388e-06
8.103294134140015,0.03,0.0008879041671752929,1.5479367790476316e-05
8.107062578201294,0.02,0.0009632730484008788,1.9109408389113013e-05
8.111066818237305,0.02,0.0010433578491210937,2.328726366044975e-05
